company_id,company_name,employee_count,employee_count_low,n_sectors,sectors,n_divisions,divisions
35475559,O-Net Wavetouch Denmark A/S,2,2,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35476431,Tilsynet med Efterretningstjenesterne,9,9,1,Offentlig administration  forsvar og politi,1,Generelle offentlige tjenester
35476601,Triplenine A/S,18,18,1,Rådgivning mv.,1,Ikke-finansielle hovedsæders virksomhed
35477926,Quattro Business Solutions Nordic A/S,6,6,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35478205,TN Udvikling A/S,2,2,1,Bygge og anlæg,1,Gennemførelse af byggeprojekter
35478787,EKKOfonden,2,2,1,Sociale institutioner,1,Døgninstitutioner for personer med psykiske handicap
35479376,C.J. Kofoed-Ibsen A/S,10,10,1,Handel,1,Engroshandel med træ
35479686,Dinos Legeland KBH ApS,42,42,1,Kultur og fritid,1,Forlystelsesparker o.l.
35480188,Roust Træ A/S,119,119,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af bygningstømmer og snedkeriartikler i øvrigt
35480463,Eltronic Group A/S,34,34,1,Rådgivning mv.,1,Ikke-finansielle hovedsæders virksomhed
35480730,RelateIT A/S,121,121,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35480919,Solstra Capital Partners A/S,14,14,1,Bygge og anlæg,1,Gennemførelse af byggeprojekter
35481036,Sergel A/S,37,37,1,Rejsebureauer  rengøring og anden operationel service,1,Inkassovirksomhed og kreditoplysning
35482563,Nextcar.dk ApS,4,4,1,Handel,2,Detailhandel med personbiler; Autoreparationsværksteder mv.
35482792,Repiit,4,4,2,It- og informationstjenester; Rådgivning mv.,2,Anden it-servicevirksomhed; Bogføring og revision; skatterådgivning
35482873,FalckEkdahl ApS,12,12,1,Rådgivning mv.,1,Virksomhedsrådgivning og anden rådgivning om driftsledelse
35483063,Gefion Group,NA,NA,1,Bygge og anlæg,1,Gennemførelse af byggeprojekter
35483071,Lime Kiln Technology Center  Filial Af Valmet AB  Sverige,40,40,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
35483489,Combat Stroke,17,17,1,Forskning og udvikling,1,Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik
35484035,KlarPris ApS,12,12,2,It- og informationstjenester; Ejendomshandel og udlejning,2,Computerprogrammering; Udlejning af erhvervsejendomme
35485597,Loop Partners A/S,10,10,1,Handel,1,Engroshandel med computere
35486178,RevisionsFirmaet Edelbo Statsautoriseret Revisionspartnerselskab,19,19,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
35486720,Hvacgrossisten.DK ApS,4,4,1,Handel,1,Engroshandel med andre råvarer og halvfabrikata
35486828,RF-Installation ApS,2,2,1,Bygge og anlæg,1,El-installation
35487778,Vangkærsminde ApS,15,15,1,Sociale institutioner,1,Døgninstitutioner for børn og unge
35490868,De Små Revisorer,4,4,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
35493018,Engsko A/S,6,6,2,Plast-; Handel,2,Fremstilling af slibemidler; Engroshandel med landbrugsmaskiner
35493441,Reumatologisk Klinik Køge v/Malthe Kristiansen,2,2,1,Sundhedsvæsen,1,Praktiserende speciallæger
35497714,JENSEN SSC Danmark,344,344,3,Maskinindustri; Handel; Ejendomshandel og udlejning,3,Fremstilling af maskiner til produktion af tekstiler; Engroshandel med maskiner; Udlejning af erhvervsejendomme
35497714,Jensen Denmark A/S,344,344,3,Maskinindustri; Handel; Ejendomshandel og udlejning,3,Fremstilling af maskiner til produktion af tekstiler; Engroshandel med maskiner; Udlejning af erhvervsejendomme
35503366,Fri BikeShop  Odense M,19,19,1,Handel,1,Cykel- og knallertforretninger
35505679,AS Polering & Rengøring,1,1,1,Rejsebureauer  rengøring og anden operationel service,2,Vinduespolering; Almindelig rengøring i bygninger
35514538,ITSLEARNING A/S,8,8,1,Forlag  tv og radio,1,Anden udgivelse af software
35514694,Altana A/S,41,41,1,Bygge og anlæg,1,Anden bygge- og anlægsvirksomhed
35515046,Baettr Lem A/S,135,135,2,Fremst. af elektrisk udstyr; Maskinindustri,2,Fremstilling af elektriske motorer; Fremstilling af vindmøller og dele hertil
35515542,Nordens Brød Aps,43,43,1,"Føde-, drikke- og tobaksvareindustri",1,Industriel fremstilling af brød; kager mv.
35515798,Asiainfo Denmark ApS,31,31,1,It- og informationstjenester,1,Computerprogrammering
35516182,Holmegaards Deli ApS,14,14,1,"Føde-, drikke- og tobaksvareindustri",1,Produktion af kød- og fjerkrækødprodukter
35516891,Topka Bog & Idé ApS,6,6,1,Handel,1,Detailhandel med bøger
35517014,DanRobotics A/S,31,31,1,Maskinindustri,1,Fremstilling af løfte- og håndteringsudstyr
35517391,Monsenso ApS,23,23,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35517936,Outpost24 Denmark ApS,15,15,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35519432,Revisor-Team Registreret Revisionspartnerselskab,8,8,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
35520112,Niko-Servodan A/S,68,68,1,Fremst. af elektrisk udstyr,1,Fremstilling af tilbehør til ledninger og kabler
35520996,VA EL ApS,12,12,1,Bygge og anlæg,1,El-installation
35521267,Carnegie Investment Bank,104,104,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
35521585,GreenMobility A/S,75,75,1,Rejsebureauer  rengøring og anden operationel service,1,Anden forretningsservice i.a.n.
35521747,CURAVVS A/S,50 - 99,50,1,Bygge og anlæg,1,VVS- og blikkenslagerforretninger
35522085,Invixo Consulting Group A/S,35,35,1,Rådgivning mv.,1,Virksomhedsrådgivning og anden rådgivning om driftsledelse
35523049,Børnenes Eventyrfabrik ApS,22,22,1,Kultur og fritid,1,Forlystelsesparker o.l.
35523103,Tj-Elentreprise A/S,32,32,1,Bygge og anlæg,1,El-installation
35523510,Vin Med Mere.DK ApS,28,28,1,Handel,2,Detailhandel med dagligvarer via internet; Detailhandel med drikkevarer
35524479,Svaneke is Bornholm ApS,NA,NA,1,Hoteller og restauranter,1,Pizzeriaer
35524525,Heimstaden NPM A/S,50 - 99,50,1,Ejendomshandel og udlejning,1,Administration af fast ejendom på kontraktbasis
35525408,EDC Hvalsø ApS,9,9,1,Ejendomshandel og udlejning,1,Ejendomsmæglere
35525890,FAMSUN DENMARK RESEARCH & DEVELOPMENT CENTER ApS,4,4,1,Forskning og udvikling,1,Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik
35526706,Nordic Innovators P/S,28,28,1,Rådgivning mv.,1,Anden teknisk rådgivning
35526811,Nelcom A/S,14,14,1,Bygge og anlæg,1,El-installation
35527613,Ecus & Niels Bonde Spedition ApS,9,9,1,Transport,1,Speditører
35528318,InGear ApS,3,3,3,Metalindustri; Møbel- og anden industri mv.; Bygge og anlæg,3,Fremstilling af andre færdige metalprodukter i.a.n.; Reparation af jern- og metalvarer; Anden bygge- og anlægsvirksomhed
35529586,Habitus,17,17,1,Rejsebureauer  rengøring og anden operationel service,1,Kombinerede administrationsserviceydelser
35530703,Pixizoo,55,55,1,Handel,1,Babyudstyrs- og børnetøjsforretninger
35530843,MyDefence Communication ApS,23,23,1,Forskning og udvikling,1,Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik
35531297,BY GROWERS A/S,294,294,2,Landbrug; Handel,2,Planteformering; Engroshandel med blomster og planter
35531750,Web-Koncept A/S,68,68,1,It- og informationstjenester,1,Computerprogrammering
35532498,Weku ApS,1,1,1,Ejendomshandel og udlejning,1,Køb og salg af egen fast ejendom
35532765,TagGruppen A/S,7,7,1,Bygge og anlæg,2,Tagdækningsvirksomhed; Tømrer- og bygningssnedkervirksomhed
35533478,Psp Cigros ApS,2,2,1,Handel,1,Anden agenturhandel med føde-
35533540,S.H.U. ApS,45,45,1,Reklame og øvrige erhvervsservice,1,Andre liberale
35533869,SOS Dansk Autohjælp Nordjylland ApS,29,29,1,Transport,1,Parkering og vejhjælp mv.
35545905,Katoni Aps,9,9,1,Handel,2,Detailhandel med andre varer i.a.n. via internet; Engroshandel med kaffe
35546243,Anne Lene Bülow-Lehnsby  Speciallæge I Gynækologi og Obstetrik,3,3,1,Sundhedsvæsen,1,Praktiserende speciallæger
35546707,Øjenlæge Vaida Havemose,6,6,1,Sundhedsvæsen,1,Praktiserende speciallæger
35549498,Øre-  næse-  hals praksis,10,10,1,Sundhedsvæsen,1,Praktiserende speciallæger
35552316,Coding Pirates Denmark,4,4,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
35552472,Servicehundeforeningen,6,6,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
35553231,Park Allé Privatskole S/I,38,38,1,Undervisning,1,Folkeskoler o.lign.
35556567,Efterskolen Epos,23,23,1,Undervisning,1,Ungdoms- og efterskoler
35557628,Knud Kristensen ApS,24,24,2,Landbrug; Handel,2,Dyrkning af grøntsager og meloner; Engroshandel med frugt og grøntsager
35559310,Kristrup Kirke,37,37,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
35561935,Bredballe Privatskole S/I,26,26,1,Undervisning,1,Folkeskoler o.lign.
35564292,Jbe Finans,NA,NA,1,Ejendomshandel og udlejning,1,Ejendomsmæglere
35570608,The Global Wind Organisation,20,20,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
35576401,Fonden Autismementor,13,13,1,Sociale institutioner,1,Foreninger
35585885,BoligSocialt Hus,234,234,1,Ejendomshandel og udlejning,2,Almennyttige boligselskaber; Udlejning af erhvervsejendomme
35585885,Civica,234,234,1,Ejendomshandel og udlejning,2,Almennyttige boligselskaber; Udlejning af erhvervsejendomme
35595309,Horisonten S/I,24,24,1,Sociale institutioner,1,Døgninstitutioner for børn og unge
35596984,Lægerne Hall og Stengade I/S,3,3,1,Sundhedsvæsen,1,Alment praktiserende læger
35604316,Pro Haircut & Style,NA,NA,1,Andre serviceydelser  mv.,1,Frisørsaloner
35605975,Køges Kost Koncept I/S,21,21,2,Sundhedsvæsen; Kultur og fritid,2,Sundhedsvæsen i øvrigt i.a.n.; Fitnesscentre
35608214,Praktiserende Læge Louise Kandrup,3,3,1,Sundhedsvæsen,1,Alment praktiserende læger
35631305,Tectake Danmark ApS,16,16,1,Handel,1,Detailhandel med andre varer i.a.n. via internet
35631712,X-Akt Dk A/S,NA,NA,1,Handel,1,Forhandlere af gaveartikler og brugskunst
35633391,Varmepumpesyn ApS,4,4,1,Bygge og anlæg,1,Anden bygningsinstallationsvirksomhed
35633766,Penneo ApS,90,90,1,Forlag  tv og radio,1,Anden udgivelse af software
35635424,pulira ApS,17,17,1,Rejsebureauer  rengøring og anden operationel service,1,Kombinerede serviceydelser
35636153,Expandia Moduler ApS,5,5,1,Bygge og anlæg,1,Opførelse af bygninger
35636803,Aeronordic ApS,10,10,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
35636919,Ditur.DK ApS,55,55,1,Handel,1,Anden detailhandel undtagen fra forretninger
35637540,JA Micro A/S,7,7,1,Handel,1,Engroshandel med elektronisk udstyr
35640304,Above & Beyond,2,2,1,Reklame og øvrige erhvervsservice,1,Anden reklamevirksomhed
35642765,Sun City Scandinavia ApS,NA,NA,1,Handel,1,Engroshandel med tekstiler
35642986,FaunaPhotonics A/S,36,36,1,Forskning og udvikling,1,Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik
35643338,Aktieselskabet Trap Danmark,27,27,1,Forlag  tv og radio,1,Udgivelse af bøger
35644547,Norlase ApS,26,26,1,Elektronikindustri,1,Fremstilling af bestrålingsudstyr og elektromedicinsk og elektroterapeutisk udstyr
35645586,UNOIT ApS,7,7,2,Forlag  tv og radio; It- og informationstjenester,2,Anden udgivelse af software; Konsulentbistand vedrørende informationsteknologi
35645772,Østbyens Øjenklinik Aps,10,10,1,Sundhedsvæsen,1,Praktiserende speciallæger
35648941,Trustworks A/S,31,31,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35649611,Servisio Danmark ApS,35,35,3,It- og informationstjenester; Rejsebureauer  rengøring og anden operationel service; Undervisning,4,Konsulentbistand vedrørende informationsteknologi; Computerprogrammering; Vikarbureauer; Anden undervisning i.a.n.
35649824,K2 Huset ApS,28,28,1,Bygge og anlæg,1,Opførelse af bygninger
35651047,All-Con Entreprise ApS,19,19,1,Bygge og anlæg,1,Anden bygge- og anlægsvirksomhed
35651594,Krog & Bidstrup Aps,7,7,1,Bygge og anlæg,1,Udførelse af gulvbelægninger og vægbeklædning
35651950,BAM Danmark A/S,58,58,1,Bygge og anlæg,1,Opførelse af bygninger
35652531,Jima Hegn ApS,18,18,1,Handel,1,Engroshandel med træ
35653406,Københavns Maskinservice ApS,14,14,2,Møbel- og anden industri mv.; Handel,2,Reparation af maskiner; Engroshandel med landbrugsmaskiner
35654321,Vitamin Well Danmark,38,38,1,Handel,1,Ikke-specialiseret engroshandel
35654585,Powerhouse Cph ApS,35,35,1,Kultur og fritid,1,Fitnesscentre
35655093,Commocean ApS,2,2,1,Rådgivning mv.,1,Public relations og kommunikation
35655379,2Clean-Service ApS,15,15,1,Rejsebureauer  rengøring og anden operationel service,1,Almindelig rengøring i bygninger
35656286,Nordic2Care,18,18,1,Handel,1,Engroshandel med rengøringsmidler
35657509,Alfa Kviste ApS,3,3,1,Handel,1,Agenturhandel med tømmer og andre byggematerialer
35657606,Casual Day ApS,25,25,1,Handel,1,Anden detailhandel med fødevarer i specialforretninger
35658432,Vistisen & Lunde Statsautoriseret Revisionspartnerselskab,38,38,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
35658858,Det Socialfaglige Hus ApS,5,5,1,Andre serviceydelser  mv.,1,Andre personlige serviceydelser i.a.n.
35658998,Klip8 A/S,4,4,2,Handel; Andre serviceydelser  mv.,2,Forhandlere af gaveartikler og brugskunst; Frisørsaloner
35659307,TeeShoppen,21,21,1,Handel,2,Detailhandel med tøj; Engroshandel med beklædning
35660186,Gordios Training ApS,1,1,1,Rådgivning mv.,1,Virksomhedsrådgivning og anden rådgivning om driftsledelse
35660283,Holkenberg Gardiner ApS,3,3,1,Handel,1,Detailhandel med tæpper
35660720,Mo2tion Technology Innovation ApS,14,14,1,Forskning og udvikling,1,Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik
35661492,Spanvall ApS,11,11,1,Handel,1,Engroshandel med korn
35661743,Maagaard & Partnere IVS,1,1,1,Rådgivning mv.,1,Virksomhedsrådgivning og anden rådgivning om driftsledelse
35662243,Stigefabrikken.dk ApS,6,6,1,Handel,1,Byggemarkeder og værktøjsmagasiner
35662448,Lead Supply A/S,13,13,1,It- og informationstjenester,1,Webportaler
35662766,Scantech Marine Technologies ApS,2,2,2,Møbel- og anden industri mv.; Rådgivning mv.,2,Reparation af maskiner; Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
35662804,SM Stål ApS,8,8,1,Handel,1,Agenturhandel med tømmer og andre byggematerialer
35663150,Accos ApS,NA,NA,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
35663916,Algade Revision ApS,8,8,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
35664270,Bio Circle Surface Technology ApS,11,11,1,Handel,1,Engroshandel med rengøringsmidler
35665536,Pensions Gruppen Ikast ApS,1,1,1,Finansiering og forsikring,1,Forsikringsagenters og forsikringsmægleres virksomhed
35665706,Dannebrog Skrift & Skilte ApS,7,7,1,Reklame og øvrige erhvervsservice,1,Anden reklamevirksomhed
35666648,Coworkit A/S,1,1,1,It- og informationstjenester,1,Computer facility management
35667571,Vito Steel A/S,5 - 9,5,1,Metalindustri,1,Fremstilling af andre tanke og beholdere af metal
35668268,Idealhuse A/S,12,12,1,Bygge og anlæg,1,Opførelse af bygninger
35668462,Newbusiness247 ApS,1,1,1,Reklame og øvrige erhvervsservice,1,Anden reklamevirksomhed
35668934,Webshipper ApS,36,36,1,It- og informationstjenester,2,Computerprogrammering; Konsulentbistand vedrørende informationsteknologi
35671099,Celvivo ApS,14,14,1,Forskning og udvikling,1,Forskning og eksperimentel udvikling indenfor bioteknologi
35671986,Sejersten Kloak Service A/S,16,16,1,Vandforsyning og renovation,1,Opsamling og behandling af spildevand
35672133,M.S. Brolægning ApS,NA,NA,2,Bygge og anlæg; Handel,2,Anden bygge- og anlægsvirksomhed; Engroshandel med ure
35672761,BOKIS A/S,12,12,1,Finansiering og forsikring,1,Andre hjælpetjenester i forbindelse med finansiel formidling
35672931,Hshop.dk ApS,8,8,1,Handel,1,Anden detailhandel undtagen fra forretninger
35674365,Laros Ejendomsservice ApS,18,18,1,Rejsebureauer  rengøring og anden operationel service,1,Kombinerede serviceydelser
35674705,Totum ApS,10,10,1,Sundhedsvæsen,1,Sundhedsvæsen i øvrigt i.a.n.
35676724,Buchwald & Vinther advokatanpartsselskab,11,11,1,Rådgivning mv.,1,Juridisk bistand
35677135,Edura P/S,10,10,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35677550,Rebteknikeren ApS,7,7,1,Bygge og anlæg,1,Anden bygge- og anlægsvirksomhed
35677968,SJELDANI Boligadministration,14,14,1,Ejendomshandel og udlejning,1,Administration af fast ejendom på kontraktbasis
35679154,Revisorhuset Hinnerup ApS,10,10,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
35679502,SPECSHELL ApS,24,24,1,Elektronikindustri,1,Fremstilling af udstyr til måling
35679529,Omnidocs A/S,63,63,1,Forlag  tv og radio,1,Anden udgivelse af software
35680586,Seneco A/S,7,7,1,Fremst. af elektrisk udstyr,1,Fremstilling af andet elektrisk udstyr
35680640,Storeteam A/S,8,8,1,Reklame og øvrige erhvervsservice,1,Indretningsarkitekter og rumdesign
35681078,European Media Partner Danmark ApS,NA,NA,1,Reklame og øvrige erhvervsservice,1,Reklameplads i medier
35681663,P&S Transport ApS,14,14,1,Transport,1,Andre post- og kurertjenester
35682716,Fitshop Danmark ApS,7,7,1,Handel,1,Forhandlere af sports- og campingudstyr
35682872,Assure Wealth A/S,17,17,1,Rådgivning mv.,2,Bogføring og revision; skatterådgivning; Virksomhedsrådgivning og anden rådgivning om driftsledelse
35683437,Enjoy Resorts Rømø ApS,31,31,2,Hoteller og restauranter; Ejendomshandel og udlejning,2,Restauranter; Boliganvisning
35683658,DK Holding Gruppen A/S,3,3,1,Rejsebureauer  rengøring og anden operationel service,1,Kombinerede administrationsserviceydelser
35696741,Lægerne Astrid Bøgh og Mette Falkensteen I/S,7,7,1,Sundhedsvæsen,1,Alment praktiserende læger
35706070,Nyberg  Hoppe og Rosenstand I/S,5,5,1,Sundhedsvæsen,1,Praktiserende speciallæger
35709126,REDNINGSKRANSEN,4,4,2,Undervisning; Sociale institutioner,2,Anden undervisning i.a.n.; Andre sociale foranstaltninger uden institutionsophold i.a.n.
35712011,Cocio Chokolademælk A/S,NA,NA,2,"Føde-, drikke- og tobaksvareindustri; Handel",2,Mejerier samt ostefremstilling; Engroshandel med øl
35735887,Fonden Holbæk Krisecenter Medusa,21,21,1,Sociale institutioner,1,Foreninger
35745114,Ib Andresen Industri A/S,507,507,1,Metalindustri,2,Koldbehandling; Maskinforarbejdning
35746714,A/S Plantningsselskabet Sønderjylland,NA,NA,1,Landbrug,1,Dyrkning af træer og andre skovbrugsaktiviteter
35748830,Monica Schultz Consulting,NA,NA,1,Undervisning,1,Anden undervisning i.a.n.
35748989,Privatklinik Hørsholm I/S,10,10,1,Sundhedsvæsen,1,Praktiserende speciallæger
35764356,Kontorfællesskabet Frederiksgade 21  3 I/S,NA,NA,1,Rejsebureauer  rengøring og anden operationel service,1,Kombinerede administrationsserviceydelser
35767304,Gilleleje Lægecenter,8,8,1,Sundhedsvæsen,1,Alment praktiserende læger
35767878,S/I Asaa Friplejehjem,277,277,1,Sociale institutioner,1,Plejehjem
35767878,Tranders Høje Friplejehjem,277,277,1,Sociale institutioner,1,Plejehjem
35778012,Nordisk Group A/S,14,14,1,Elektronikindustri,1,Fremstilling af computere og ydre enheder
35778985,Plastic Change,8,8,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
35781250,Øre  Næse  Hals Klinikken i Ballerup,4,4,1,Sundhedsvæsen,1,Praktiserende speciallæger
35784632,HB EL-SERVICE,29,29,1,Bygge og anlæg,1,El-installation
35790055,Danske Musicals,NA,NA,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
35801987,Great Northern,142,142,3,Hoteller og restauranter; Ejendomshandel og udlejning; Kultur og fritid,3,Hoteller; Udlejning af erhvervsejendomme; Drift af sportsanlæg
35803343,KPC Ejendomsadministration A/S,19,19,2,Ejendomshandel og udlejning; Rejsebureauer  rengøring og anden operationel service,2,Udlejning af erhvervsejendomme; Kombinerede administrationsserviceydelser
35803866,Bullerbox ApS,13,13,1,Handel,1,Detailhandel med andre varer i.a.n. via internet
35804250,European Wood Corporation ApS,15,15,1,Handel,1,Engroshandel med træ
35805702,AWM Network ApS,30,30,1,It- og informationstjenester,1,Andre informationstjenester i.a.n.
35806040,ACM Group ApS,16,16,1,Handel,1,Babyudstyrs- og børnetøjsforretninger
35806083,Life Academy ApS,1,1,1,Undervisning,1,Anden undervisning i.a.n.
35806725,ABC-Hverdag ApS,22,22,1,Ejendomshandel og udlejning,1,Anden udlejning af boliger
35807071,Orogenic A/S,8,8,1,Handel,1,Engroshandel med elektriske husholdningsartikler
35807403,Engineer The Future,14,14,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
35807756,Vicuras DK A/S,43,43,1,Andre serviceydelser  mv.,1,Aktiviteter vedrørende fysisk velvære
35807837,Comcores ApS,35,35,1,Telekommunikation,1,Anden telekommunikation
35809295,Media Group Denmark ApS,10,10,1,Reklame og øvrige erhvervsservice,1,Reklamebureauer
35809740,LinusPro ApS,8,8,1,Handel,1,Specialiseret engroshandel med fødevarer i.a.n.
35810331,Sefco ApS,7,7,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
35810668,Baumann Boe-Whitehorn Arkitekter,3,3,1,Rådgivning mv.,1,Arkitektvirksomhed
35810838,RN Solutions ApS,6,6,1,Fremst. af elektrisk udstyr,1,Fremstilling af elektriske belysningsartikler
35811184,Easyhousing.DK ApS,2,2,2,Ejendomshandel og udlejning; Rejsebureauer  rengøring og anden operationel service,2,Anden udlejning af boliger; Almindelig rengøring i bygninger
35811214,KPS Consulting A/S,17,17,1,It- og informationstjenester,1,Konsulentbistand vedrørende informationsteknologi
35811427,Trolle Company A/S,12,12,1,Handel,1,Engroshandel med beklædning
35812008,Børnehuset Svanen 2014 ApS,11,11,1,Sociale institutioner,1,Børnehaver
